age,gender,education_level,job_title,years_of_experience,salary,experience_per_age,seniority,age_group
45,female,master's,sales manager,8,80000,0.17777777777777778,mid,senior
37,male,phd,marketing manager,7,90000,0.1891891891891892,mid,mid_age
23,female,high school,sales executive,1,35000,0.043478260869565216,junior,junior
41,male,bachelor's,financial manager,12,120000,0.2926829268292683,senior,mid_age
26,female,bachelor's,digital marketing manager,4,60000,0.15384615384615385,mid,junior
33,male,master's,content marketing manager,5,70000,0.15151515151515152,mid,mid_age
28,female,high school,sales representative,3,40000,0.10714285714285714,mid,junior
50,male,phd,senior product marketing manager,15,150000,0.3,senior,senior
35,female,bachelor's,junior sales representative,2,35000,0.05714285714285714,junior,mid_age
42,male,master's,director of marketing,13,130000,0.30952380952380953,senior,mid_age
27,female,bachelor's,sales associate,1,35000,0.037037037037037035,junior,junior
48,male,phd,sales director,18,180000,0.375,senior,senior
31,female,high school,financial manager,4,60000,0.12903225806451613,mid,mid_age
36,male,bachelor's,sales manager,6,75000,0.16666666666666666,mid,mid_age
25,female,master's,digital marketing manager,3,50000,0.12,mid,junior
39,male,phd,marketing manager,10,100000,0.2564102564102564,senior,mid_age
30,female,high school,sales executive,2,40000,0.06666666666666667,junior,mid_age
44,male,bachelor's,content marketing manager,11,110000,0.25,senior,mid_age
29,female,master's,sales representative,4,55000,0.13793103448275862,mid,junior
47,male,phd,senior product marketing manager,17,170000,0.3617021276595745,senior,senior
32,female,bachelor's,junior sales representative,3,40000,0.09375,mid,mid_age
38,male,master's,director of marketing,9,95000,0.23684210526315788,mid,mid_age
24,female,high school,sales associate,1,35000,0.041666666666666664,junior,junior
40,male,phd,sales director,14,140000,0.35,senior,mid_age
34,female,bachelor's,financial manager,5,70000,0.14705882352941177,mid,mid_age
26,male,master's,digital marketing manager,3,50000,0.11538461538461539,mid,junior
31,female,phd,marketing manager,6,75000,0.1935483870967742,mid,mid_age
27,male,high school,sales executive,2,40000,0.07407407407407407,junior,junior
43,female,bachelor's,content marketing manager,12,120000,0.27906976744186046,senior,mid_age
28,male,master's,sales representative,2,40000,0.07142857142857142,junior,junior
46,female,phd,senior product marketing manager,16,160000,0.34782608695652173,senior,senior
33,male,bachelor's,junior sales representative,4,55000,0.12121212121212122,mid,mid_age
39,female,master's,director of marketing,10,100000,0.2564102564102564,senior,mid_age
25,male,high school,sales associate,1,35000,0.04,junior,junior
41,female,bachelor's,sales manager,8,80000,0.1951219512195122,mid,mid_age
35,male,phd,marketing manager,7,90000,0.2,mid,mid_age
23,female,bachelor's,sales executive,1,35000,0.043478260869565216,junior,junior
42,male,master's,financial manager,13,130000,0.30952380952380953,senior,mid_age
32,male,master's,content marketing manager,5,70000,0.15625,mid,mid_age
27,female,high school,sales representative,3,40000,0.1111111111111111,mid,junior
36,female,bachelor's,junior sales representative,2,35000,0.05555555555555555,junior,mid_age
48,male,master's,director of marketing,18,180000,0.375,senior,senior
31,female,high school,sales associate,2,40000,0.06451612903225806,junior,mid_age
29,male,bachelor's,sales director,6,75000,0.20689655172413793,mid,junior
45,female,phd,financial manager,12,120000,0.26666666666666666,senior,senior
25,male,master's,digital marketing manager,3,50000,0.12,mid,junior
37,female,bachelor's,marketing manager,7,90000,0.1891891891891892,mid,mid_age
23,male,high school,sales executive,1,35000,0.043478260869565216,junior,junior
41,female,bachelor's,content marketing manager,11,110000,0.2682926829268293,senior,mid_age
26,male,master's,sales representative,3,45000,0.11538461538461539,mid,junior
33,female,phd,senior product marketing manager,5,70000,0.15151515151515152,mid,mid_age
28,male,bachelor's,junior sales representative,1,30000,0.03571428571428571,junior,junior
42,female,master's,director of marketing,13,130000,0.30952380952380953,senior,mid_age
27,male,high school,financial manager,4,60000,0.14814814814814814,mid,junior
50,female,bachelor's,sales manager,15,150000,0.3,senior,senior
35,male,phd,marketing manager,8,80000,0.22857142857142856,mid,mid_age
24,female,bachelor's,sales executive,1,35000,0.041666666666666664,junior,junior
46,male,master's,content marketing manager,16,160000,0.34782608695652173,senior,senior
29,female,high school,sales representative,2,40000,0.06896551724137931,junior,junior
31,female,bachelor's,junior sales representative,3,40000,0.0967741935483871,mid,mid_age
25,female,high school,sales associate,1,35000,0.04,junior,junior
39,male,bachelor's,sales director,10,100000,0.2564102564102564,senior,mid_age
33,female,phd,financial manager,5,70000,0.15151515151515152,mid,mid_age
27,male,master's,digital marketing manager,3,50000,0.1111111111111111,mid,junior
43,female,bachelor's,marketing manager,12,120000,0.27906976744186046,senior,mid_age
28,male,high school,sales executive,2,40000,0.07142857142857142,junior,junior
31,male,bachelor's,sales associate,3,50000,0.0967741935483871,mid,mid_age
46,female,master's,marketing manager,14,140000,0.30434782608695654,senior,senior
38,female,bachelor's,financial manager,10,100000,0.2631578947368421,senior,mid_age
24,male,phd,digital marketing manager,1,30000,0.041666666666666664,junior,junior
33,female,master's,content marketing manager,6,75000,0.18181818181818182,mid,mid_age
29,male,high school,sales representative,2,40000,0.06896551724137931,junior,junior
50,female,bachelor's,sales manager,18,180000,0.36,senior,senior
35,male,phd,senior product marketing manager,8,80000,0.22857142857142856,mid,mid_age
41,male,master's,director of marketing,12,120000,0.2926829268292683,senior,mid_age
26,female,high school,financial manager,3,45000,0.11538461538461539,mid,junior
32,male,bachelor's,sales director,7,90000,0.21875,mid,mid_age
27,female,phd,marketing manager,4,55000,0.14814814814814814,mid,junior
43,male,master's,content marketing manager,16,160000,0.37209302325581395,senior,mid_age
28,female,bachelor's,sales representative,2,40000,0.07142857142857142,junior,junior
31,female,high school,junior sales representative,3,40000,0.0967741935483871,mid,mid_age
39,male,bachelor's,sales manager,11,110000,0.28205128205128205,senior,mid_age
33,female,phd,financial manager,6,75000,0.18181818181818182,mid,mid_age
50,female,master's,content marketing manager,15,150000,0.3,senior,senior
36,male,bachelor's,sales representative,5,70000,0.1388888888888889,mid,mid_age
48,female,phd,senior product marketing manager,19,190000,0.3958333333333333,senior,senior
31,male,high school,junior sales representative,3,40000,0.0967741935483871,mid,mid_age
29,female,bachelor's,sales director,6,75000,0.20689655172413793,mid,junior
45,male,master's,director of marketing,14,140000,0.3111111111111111,senior,senior
35,female,phd,marketing manager,8,80000,0.22857142857142856,mid,mid_age
23,male,bachelor's,sales executive,1,35000,0.043478260869565216,junior,junior
42,female,master's,sales manager,13,130000,0.30952380952380953,senior,mid_age
26,male,high school,digital marketing manager,2,40000,0.07692307692307693,junior,junior
32,female,bachelor's,content marketing manager,7,90000,0.21875,mid,mid_age
27,male,phd,sales representative,4,55000,0.14814814814814814,mid,junior
50,female,master's,senior product marketing manager,18,180000,0.36,senior,senior
36,male,bachelor's,junior sales representative,3,45000,0.08333333333333333,mid,mid_age
48,female,phd,director of marketing,19,190000,0.3958333333333333,senior,senior
31,male,high school,sales associate,3,50000,0.0967741935483871,mid,mid_age
29,female,bachelor's,financial manager,4,55000,0.13793103448275862,mid,junior
45,male,master's,marketing manager,13,130000,0.28888888888888886,senior,senior
25,female,high school,sales executive,1,35000,0.04,junior,junior
41,male,bachelor's,content marketing manager,12,120000,0.2926829268292683,senior,mid_age
35,female,phd,senior product marketing manager,9,95000,0.2571428571428571,mid,mid_age
23,male,bachelor's,sales representative,1,35000,0.043478260869565216,junior,junior
42,female,master's,digital marketing manager,14,140000,0.3333333333333333,senior,mid_age
26,male,high school,sales manager,2,40000,0.07692307692307693,junior,junior
32,female,bachelor's,director of marketing,8,80000,0.25,mid,mid_age
27,male,phd,marketing manager,4,55000,0.14814814814814814,mid,junior
50,female,master's,content marketing manager,19,190000,0.38,senior,senior
36,male,bachelor's,sales director,6,75000,0.16666666666666666,mid,mid_age
48,female,phd,senior product marketing manager,17,170000,0.3541666666666667,senior,senior
37,male,master's,marketing manager,11,110000,0.2972972972972973,senior,mid_age
26,female,bachelor's,sales representative,2,40000,0.07692307692307693,junior,junior
42,male,phd,content marketing manager,15,150000,0.35714285714285715,senior,mid_age
33,female,high school,sales executive,4,55000,0.12121212121212122,mid,mid_age
29,male,bachelor's,sales manager,5,70000,0.1724137931034483,mid,junior
45,female,master's,director of marketing,16,160000,0.35555555555555557,senior,senior
24,male,high school,sales associate,1,35000,0.041666666666666664,junior,junior
39,female,bachelor's,financial manager,10,100000,0.2564102564102564,senior,mid_age
31,male,phd,senior product marketing manager,7,90000,0.22580645161290322,mid,mid_age
27,female,master's,digital marketing manager,3,50000,0.1111111111111111,mid,junior
43,male,bachelor's,content marketing manager,14,140000,0.32558139534883723,senior,mid_age
28,female,high school,sales representative,2,40000,0.07142857142857142,junior,junior
50,male,phd,marketing manager,18,180000,0.36,senior,senior
35,female,bachelor's,sales executive,7,90000,0.2,mid,mid_age
23,male,bachelor's,sales manager,1,35000,0.043478260869565216,junior,junior
41,female,master's,director of marketing,12,120000,0.2926829268292683,senior,mid_age
26,male,high school,financial manager,3,45000,0.11538461538461539,mid,junior
32,female,bachelor's,sales director,8,80000,0.25,mid,mid_age
50,female,master's,content marketing manager,18,180000,0.36,senior,senior
36,male,bachelor's,sales representative,6,75000,0.16666666666666666,mid,mid_age
29,female,bachelor's,sales director,5,70000,0.1724137931034483,mid,junior
45,male,master's,director of marketing,15,150000,0.3333333333333333,senior,senior
38,male,master's,marketing manager,12,120000,0.3157894736842105,senior,mid_age
27,female,bachelor's,sales representative,3,45000,0.1111111111111111,mid,junior
43,male,phd,content marketing manager,16,160000,0.37209302325581395,senior,mid_age
34,female,high school,sales executive,5,70000,0.14705882352941177,mid,mid_age
30,male,bachelor's,sales manager,6,75000,0.2,mid,mid_age
46,female,master's,director of marketing,17,170000,0.3695652173913043,senior,senior
40,female,bachelor's,financial manager,11,110000,0.275,senior,mid_age
32,male,phd,senior product marketing manager,8,80000,0.25,mid,mid_age
28,female,master's,digital marketing manager,4,55000,0.14285714285714285,mid,junior
44,male,bachelor's,content marketing manager,15,150000,0.3409090909090909,senior,mid_age
51,male,phd,marketing manager,19,190000,0.37254901960784315,senior,senior
36,female,bachelor's,sales executive,8,80000,0.2222222222222222,mid,mid_age
24,male,bachelor's,sales manager,1,35000,0.041666666666666664,junior,junior
27,male,high school,financial manager,3,45000,0.1111111111111111,mid,junior
33,female,bachelor's,sales director,7,90000,0.21212121212121213,mid,mid_age
28,male,phd,marketing manager,4,55000,0.14285714285714285,mid,junior
51,female,master's,content marketing manager,19,190000,0.37254901960784315,senior,senior
37,male,bachelor's,sales representative,7,90000,0.1891891891891892,mid,mid_age
49,female,phd,senior product marketing manager,20,200000,0.40816326530612246,senior,senior
32,male,high school,junior sales representative,3,40000,0.09375,mid,mid_age
30,female,bachelor's,sales director,5,70000,0.16666666666666666,mid,mid_age
46,male,master's,director of marketing,16,160000,0.34782608695652173,senior,senior
26,female,high school,sales associate,1,35000,0.038461538461538464,junior,junior
42,male,bachelor's,financial manager,13,130000,0.30952380952380953,senior,mid_age
36,female,phd,marketing manager,9,95000,0.25,mid,mid_age
24,male,bachelor's,sales executive,1,35000,0.041666666666666664,junior,junior
43,female,master's,sales manager,14,140000,0.32558139534883723,senior,mid_age
27,male,high school,digital marketing manager,2,40000,0.07407407407407407,junior,junior
33,female,bachelor's,content marketing manager,7,90000,0.21212121212121213,mid,mid_age
28,male,phd,sales representative,4,55000,0.14285714285714285,mid,junior
51,female,master's,senior product marketing manager,19,190000,0.37254901960784315,senior,senior
37,male,bachelor's,junior sales representative,6,75000,0.16216216216216217,mid,mid_age
49,female,phd,director of marketing,20,200000,0.40816326530612246,senior,senior
32,male,high school,sales associate,3,50000,0.09375,mid,mid_age
30,female,bachelor's,financial manager,4,55000,0.13333333333333333,mid,mid_age
46,male,master's,marketing manager,14,140000,0.30434782608695654,senior,senior
26,female,high school,sales executive,1,35000,0.038461538461538464,junior,junior
42,male,bachelor's,content marketing manager,13,130000,0.30952380952380953,senior,mid_age
36,female,phd,senior product marketing manager,10,100000,0.2777777777777778,senior,mid_age
24,male,bachelor's,sales representative,1,35000,0.041666666666666664,junior,junior
43,female,master's,digital marketing manager,15,150000,0.3488372093023256,senior,mid_age
27,male,high school,sales manager,2,40000,0.07407407407407407,junior,junior
33,female,bachelor's,director of marketing,8,80000,0.24242424242424243,mid,mid_age
37,male,bachelor's,sales director,7,90000,0.1891891891891892,mid,mid_age
30,female,bachelor's,sales manager,5,70000,0.16666666666666666,mid,mid_age
