Unnamed: 0,Date,Subcategory,Note,Amount,Income/Expense,Currency,Amount_log,Amount_scaled,Type_Encoded,Month,Day,DayOfWeek,Is_Egyptian_Weekend,Quarter,Month_Part,Category_apparel,Category_beauty,Category_bonus,Category_cook,Category_culture,Category_dividend earned on shares,Category_documents,Category_education,Category_equity mutual fund a,Category_equity mutual fund b,Category_equity mutual fund c,Category_equity mutual fund d,Category_equity mutual fund e,Category_equity mutual fund f,Category_family,Category_festivals,Category_fixed deposit,Category_food,Category_garbage disposal,Category_gift,Category_gpay reward,Category_grooming,Category_health,Category_household,Category_interest,Category_investment,Category_life insurance,Category_maid,Category_maturity amount,Category_money transfer,Category_other,Category_petty cash,Category_public provident fund,Category_recurring deposit,Category_rent,Category_salary,Category_saving bank account 1,Category_saving bank account 2,Category_scrap,Category_self-development,Category_share market,Category_small cap fund 1,Category_small cap fund 2,Category_social life,Category_subscription,Category_tax refund,Category_tourism,Category_transportation,Category_water (jar /tanker),Mode_credit card,Mode_debit card,Mode_equity mutual fund a,Mode_equity mutual fund b,Mode_equity mutual fund c,Mode_equity mutual fund d,Mode_fixed deposit,Mode_recurring deposit,Mode_saving bank account 1,Mode_saving bank account 2,Mode_share market trading
66,2018-08-15 09:11:44,flour mill,M D sure 4kg atta,216.0,Expense,INR,5.37989735354046,0.37785131208943845,0,8,15,2,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,2018-08-14 10:59:46,unknown,ITC Stocks,124.0,Income,INR,4.8283137373023015,0.32917046277326717,1,8,14,1,0,3,Middle,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
68,2018-08-14 10:04:52,pocket money,Unknown,30.0,Expense,INR,3.4339872044851463,0.20611205813003702,0,8,14,1,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,2018-08-14 09:51:30,snacks,Dahi,32.0,Expense,INR,3.4965075614664802,0.2116298871369222,0,8,14,1,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,2018-08-14 09:50:12,kirana,Toothpaste Patanjali,160.0,Expense,INR,5.081404364984463,0.3515073602931,0,8,14,1,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,2018-08-14 09:48:42,laundry,8 clothes ironing,56.0,Expense,INR,4.04305126783455,0.2598659315572807,0,8,14,1,0,3,Middle,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,2018-08-14 09:46:54,ice cream,Vanila family pack,115.0,Expense,INR,4.7535901911063645,0.32257562277866564,0,8,14,1,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,2018-08-13 18:37:27,appliances,5 litres can Distilled water,100.0,Expense,INR,4.61512051684126,0.3103547714891879,0,8,13,0,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,2018-08-13 18:36:01,home decor,Brass Puja plate and diva,220.0,Expense,INR,5.3981627015177525,0.37946334810068594,0,8,13,0,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,2018-08-13 18:35:18,grocery,Half kg Lahsoon,45.0,Expense,INR,3.828641396489095,0.2409428629026072,0,8,13,0,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,2018-08-13 18:33:36,kirana,Supermart,594.0,Expense,INR,6.38856140554563,0.4668724890801294,0,8,13,0,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,2018-08-13 10:04:36,ice cream,Vanila cup,10.0,Expense,INR,2.3978952727983707,0.11467019198445684,0,8,13,0,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,2018-08-13 10:04:23,ice cream,chocobar,20.0,Expense,INR,3.044522437723423,0.17173925395940143,0,8,13,0,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,2018-08-13 00:00:00,unknown,Unknown,5000.0,Transfer-Out,INR,8.517393171418904,0.6547557679939282,2,8,13,0,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
80,2018-08-13 00:00:00,unknown,Unknown,5000.0,Transfer-Out,INR,8.517393171418904,0.6547557679939282,2,8,13,0,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
81,2018-08-11 00:00:00,snacks,8 kachori,96.0,Expense,INR,4.574710978503383,0.3067883663443461,0,8,11,5,1,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,2018-08-10 00:00:00,pocket money,Unknown,35.0,Expense,INR,3.58351893845611,0.21930920829028266,0,8,10,4,1,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,2018-08-07 00:00:00,unknown,Unknown,1000.0,Transfer-Out,INR,6.90875477931522,0.5127829448990605,2,8,7,1,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
84,2018-08-06 00:00:00,grooming,hair cut,100.0,Expense,INR,4.61512051684126,0.3103547714891879,0,8,6,0,0,3,Start,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,2018-08-05 00:00:00,pocket money,Unknown,100.0,Expense,INR,4.61512051684126,0.3103547714891879,0,8,5,6,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,2018-08-05 00:00:00,tea,cutting chai,10.0,Expense,INR,2.3978952727983707,0.11467019198445684,0,8,5,6,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,2018-08-05 00:00:00,health,eyewear Glasses payment remaining,4300.0,Expense,INR,8.366602832783736,0.64144753776857,0,8,5,6,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
88,2018-08-05 00:00:00,clothing,For Family,3410.0,Expense,INR,8.134760782418645,0.6209859656936988,0,8,5,6,0,3,Start,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
89,2018-08-05 00:00:00,train,Place 0 to Place 4 return,20.0,Expense,INR,3.044522437723423,0.17173925395940143,0,8,5,6,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
90,2018-08-05 00:00:00,auto,Current Residence to Place 0,15.0,Expense,INR,2.772588722239781,0.14773933112316912,0,8,5,6,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
